match_id,seed,path,time_index,seconds_after_context,view0_extreme_contrast,allviews_extreme_contrast,view0_nontarget_role_rms,spearman,slope,positive_adjacent_fraction,nondecreasing_with_nonzero_span,duplicate_effective_responses_consistent,distinct_effective_doses,any_clipped_dose,decoded_context_changed
2026-05-10T23-26-14Z-67db4f,2026090702,probe_linear,3,0.4,-2.29693603515625,-1.598733901977539,0.0046454031337757355,-0.5789473684210528,-0.002945564992153872,0.6666666666666666,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090702,affine_forward,0,0.1,0.0,0.4771099090576172,0.00346016443925978,0.0,8.551959422338318e-05,0.3333333333333333,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090702,affine_forward,1,0.2,0.77703857421875,-0.4539299011230469,0.004345552745602058,0.45883146774112354,0.0005737968633351615,0.6666666666666666,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090702,affine_forward,2,0.3,-0.177215576171875,0.5139427185058594,0.0050217743993373875,-0.5789473684210528,-9.77305444904268e-05,0.6666666666666666,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090702,affine_forward,3,0.4,-0.190826416015625,1.3653125762939453,0.005042013582781516,-0.15789473684210528,0.0005196736289970092,0.3333333333333333,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090702,quadratic_forward,0,0.1,1.915252685546875,1.3393192291259766,0.0042554664998337354,0.6882472016116853,0.001688846781528137,0.6666666666666666,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090702,quadratic_forward,1,0.2,0.763397216796875,0.529296875,0.00381998949711679,0.8029550685469662,0.00114692903838551,0.3333333333333333,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090702,quadratic_forward,2,0.3,-1.335906982421875,-0.2511329650878906,0.0035715771693946618,-0.15789473684210528,-0.0006156778323581291,0.3333333333333333,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090702,quadratic_forward,3,0.4,4.109954833984375,0.7906417846679688,0.004590864591873115,0.6842105263157895,0.004264313053864496,0.6666666666666666,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090702,random_norm,0,0.1,-3.816864013671875,-0.3096961975097656,0.003140381985870622,-0.8947368421052632,-0.0051646718787676515,0.3333333333333333,False,True,4,True,False
